"m.z"	"variable"	"d0_log10FC"	"d6_log10FC"	"d12_log10FC"	"ES"	"replication"
188.937	"ES0_1"	0	0	-0.0297069268330303	"ES0"	"1"
189.164	"ES0_1"	0	0	-0.0297069268330303	"ES0"	"1"
191.143	"ES0_1"	-0.114108908196349	-0.250717501489916	-0.236257945088988	"ES0"	"1"
192.093	"ES0_1"	-0.148165292778401	-0.293231854533437	-0.271985560839809	"ES0"	"1"
193.101	"ES0_1"	-0.00840554489458586	-0.247043546181047	-0.389662555352456	"ES0"	"1"
193.122	"ES0_1"	-0.0128592050357073	-0.249997560174894	-0.371094490585421	"ES0"	"1"
194.154	"ES0_1"	0	-0.225386154808974	-0.232258141681191	"ES0"	"1"
195.065	"ES0_1"	0	-0.194219986030256	-0.208976933707648	"ES0"	"1"
195.138	"ES0_1"	0.000228035963182565	-0.210125293925761	-0.255646413419044	"ES0"	"1"
197.132	"ES0_1"	-0.087231741027038	-0.154825086902632	-0.284879720196281	"ES0"	"1"
199.148	"ES0_1"	-0.0531405392701524	0	0	"ES0"	"1"
201.139	"ES0_1"	-0.196521881692635	0	-0.0648655744624222	"ES0"	"1"
201.233	"ES0_1"	-0.192852410746829	0	-0.0677639008441923	"ES0"	"1"
203.086	"ES0_1"	-0.358961886708238	0	0.111686004268983	"ES0"	"1"
203.154	"ES0_1"	-0.329254959875208	0	0.0232843421280843	"ES0"	"1"
204.187	"ES0_1"	-0.0278043399827989	0	-0.0468045244321468	"ES0"	"1"
205.157	"ES0_1"	-0.0121276845708922	0.137637756245324	-0.0188977972272832	"ES0"	"1"
205.195	"ES0_1"	0	0.137637756245324	-0.0188977972272832	"ES0"	"1"
211.148	"ES0_1"	0	-0.306287319580601	-0.414282973947087	"ES0"	"1"
228.093	"ES0_1"	0.0337784263779586	-0.318069542909195	-0.483353494257261	"ES0"	"1"
228.269	"ES0_1"	0.0354393465758341	-0.337166574269177	-0.480841396107074	"ES0"	"1"
237.164	"ES0_1"	0	-0.100871943459078	-0.0748107728912037	"ES0"	"1"
239.007	"ES0_1"	-0.0726761223331061	-0.0458572023007304	-0.215265470467645	"ES0"	"1"
239.179	"ES0_1"	-0.0765702493140317	-0.0458572023007304	-0.248189882312732	"ES0"	"1"
150	"ES0_1"	-0.141706458672943	-0.0436320796405495	-0.110635933934833	"ES0"	"1"
17.026	"ES0_2"	0	0	0	"ES0"	"2"
18.01	"ES0_2"	0.0122085009535314	-0.00346465747518929	0.00200343712024289	"ES0"	"2"
18.034	"ES0_2"	0.0120845284404711	-0.00359891984573105	0.00199338812352109	"ES0"	"2"
19.018	"ES0_2"	-0.000924197650884517	0.00152535071903639	0	"ES0"	"2"
21.022	"ES0_2"	0.0108724628750503	0.00501270835380496	-0.00093724296100875	"ES0"	"2"
26.015	"ES0_2"	-0.00999992861161028	0.00437021124379425	-0.00300803341323574	"ES0"	"2"
27.01	"ES0_2"	-0.0450158276511785	0	0	"ES0"	"2"
27.994	"ES0_2"	0.039785738716846	-0.020203386088287	0	"ES0"	"2"
28.006	"ES0_2"	0.0448773163032568	-0.0187747433851015	0	"ES0"	"2"
28.018	"ES0_2"	0.0478389039327983	-0.0168670795081495	0	"ES0"	"2"
28.031	"ES0_2"	0.0513831197229908	-0.017854221930232	0	"ES0"	"2"
29.002	"ES0_2"	0.0315641831447298	0	-0.000514480833922695	"ES0"	"2"
29.013	"ES0_2"	0.0315247119271978	0	-0.000521686830369478	"ES0"	"2"
29.026	"ES0_2"	0.0314746124564863	0	-0.000529231848634817	"ES0"	"2"
29.039	"ES0_2"	0.0314790879779102	0	-0.000572329721671737	"ES0"	"2"
29.997	"ES0_2"	0.0147031602979398	0	0	"ES0"	"2"
30.021	"ES0_2"	0.0147161964809243	0	0	"ES0"	"2"
30.034	"ES0_2"	0.0146928205562698	0	0	"ES0"	"2"
30.046	"ES0_2"	0.0146184351179276	0	0	"ES0"	"2"
31.005	"ES0_2"	-0.0300915911206423	0	-0.00885846088841618	"ES0"	"2"
31.018	"ES0_2"	-0.0281277812864612	0	-0.00936729038056095	"ES0"	"2"
31.029	"ES0_2"	-0.0274423588885849	0	-0.00937374821261928	"ES0"	"2"
31.042	"ES0_2"	-0.0279134317382255	0	-0.0106152624865971	"ES0"	"2"
31.054	"ES0_2"	-0.0317556881149542	0	-0.0098601358986261	"ES0"	"2"
31.989	"ES0_2"	0.0157559394381375	0	-0.00215611365929443	"ES0"	"2"
32.049	"ES0_2"	0.0156665145955481	0	-0.00246188777829775	"ES0"	"2"
32.989	"ES0_2"	-0.0997395656246407	0	0.00686363926285135	"ES0"	"2"
32.989	"ES0_2"	-0.0997395656246407	0	0.00685763787674697	"ES0"	"2"
32.997	"ES0_2"	-0.0998093367421473	0	0.0068762318796426	"ES0"	"2"
33.033	"ES0_2"	-0.0998241015963573	0	0.00686989394698501	"ES0"	"2"
33.045	"ES0_2"	-0.0998771975644098	0	0.00690376364084035	"ES0"	"2"
33.987	"ES0_2"	-0.0116401990273729	0	-0.00115842548477998	"ES0"	"2"
33.997	"ES0_2"	-0.011648477666859	0	-0.00112419859640912	"ES0"	"2"
34.005	"ES0_2"	-0.0114554888757278	0	-0.00122438811013773	"ES0"	"2"
34.995	"ES0_2"	-0.0947732857995202	0	0.0133099723083214	"ES0"	"2"
35.005	"ES0_2"	-0.0871761468639535	0	0.014503556394478	"ES0"	"2"
35.976	"ES0_2"	0	0	0	"ES0"	"2"
36.984	"ES0_2"	0	0	0.00553623401805142	"ES0"	"2"
37.028	"ES0_2"	0	0	0.00551566526561575	"ES0"	"2"
41.002	"ES0_2"	-0.124278784236809	0	0	"ES0"	"2"
41.026	"ES0_2"	-0.124253114574504	0	0	"ES0"	"2"
41.039	"ES0_2"	-0.124575652058442	0	0	"ES0"	"2"
42.034	"ES0_2"	0	0	0	"ES0"	"2"
43.018	"ES0_2"	0	0	0.2185036441284	"ES0"	"2"
43.054	"ES0_2"	0	0	0.218326068013567	"ES0"	"2"
43.989	"ES0_2"	-0.0076539438970822	-0.0138703222937487	0.1039368251123	"ES0"	"2"
44.001	"ES0_2"	-0.00742634860477328	-0.01436632789842	0.101858944977821	"ES0"	"2"
44.062	"ES0_2"	-0.00141498398320305	-0.0140433415122138	0.106236704233115	"ES0"	"2"
44.997	"ES0_2"	0	0	-0.0227488158091509	"ES0"	"2"
45.033	"ES0_2"	0	0	-0.0228489859149293	"ES0"	"2"
45.992	"ES0_2"	0	0	-0.0130933115088588	"ES0"	"2"
46.021	"ES0_2"	0	0	-0.0143583950971922	"ES0"	"2"
47.013	"ES0_2"	0.0449190139905735	-0.000602328100563648	0	"ES0"	"2"
47.037	"ES0_2"	0.0448170751825241	0	0	"ES0"	"2"
47.049	"ES0_2"	0.0448441037461517	0	0	"ES0"	"2"
47.06	"ES0_2"	0.045347982956843	0	0	"ES0"	"2"
47.984	"ES0_2"	0	0.0691256530559653	0	"ES0"	"2"
49.011	"ES0_2"	-0.103766616568917	0	0	"ES0"	"2"
49.992	"ES0_2"	0	0.00998779020092623	0.0560210194099718	"ES0"	"2"
51	"ES0_2"	-0.0421707120268284	0	0.0101829339008474	"ES0"	"2"
52.012	"ES0_2"	0	0.133172947684872	0	"ES0"	"2"
52.018	"ES0_2"	0	0.116979995783391	0	"ES0"	"2"
53.026	"ES0_2"	0	0	0.0181407831698694	"ES0"	"2"
53.939	"ES0_2"	-0.0242290249336646	0	0	"ES0"	"2"
54.046	"ES0_2"	-0.0461016906832322	0	0	"ES0"	"2"
54.947	"ES0_2"	0	0	0	"ES0"	"2"
57.033	"ES0_2"	-0.166141630865082	0	0	"ES0"	"2"
57.07	"ES0_2"	-0.166770407488823	0	0	"ES0"	"2"
59.049	"ES0_2"	-0.0171528029323479	0	-0.0462407764386016	"ES0"	"2"
59.086	"ES0_2"	-0.017185920805015	0	-0.0462526840551586	"ES0"	"2"
61.028	"ES0_2"	0	-0.0185335212353246	0.237616836743782	"ES0"	"2"
61.065	"ES0_2"	0	-0.0185808529865995	0.23754907264192	"ES0"	"2"
62.995	"ES0_2"	0	0	0	"ES0"	"2"
63.026	"ES0_2"	0	0	0	"ES0"	"2"
64.003	"ES0_2"	-0.104604348211875	0	0	"ES0"	"2"
65.02	"ES0_2"	-0.0714530625158437	0	0	"ES0"	"2"
68.049	"ES0_2"	0	0	0.0299139473256625	"ES0"	"2"
69.033	"ES0_2"	0	0	0	"ES0"	"2"
69.07	"ES0_2"	0	0	0	"ES0"	"2"
71.049	"ES0_2"	-0.0486532324618787	0	0	"ES0"	"2"
71.086	"ES0_2"	-0.0479985432382261	0	0	"ES0"	"2"
73.065	"ES0_2"	-0.158662590264162	0	0	"ES0"	"2"
75.044	"ES0_2"	0	-0.0674608541491153	0.460137702622707	"ES0"	"2"
75.068	"ES0_2"	0	-0.0676164875380107	0.460347522272937	"ES0"	"2"
77.06	"ES0_2"	0.0125226034896621	0	0.0183462672848204	"ES0"	"2"
78.046	"ES0_2"	0.0734448128627208	0	0.0191864372343917	"ES0"	"2"
79.054	"ES0_2"	0.00371349989178957	-0.00515761994145064	0	"ES0"	"2"
80.049	"ES0_2"	0.0211575303356491	0.0233099023800349	0	"ES0"	"2"
81.07	"ES0_2"	0	0	0.0131082319736745	"ES0"	"2"
82.078	"ES0_2"	0	0	0.0520571683252434	"ES0"	"2"
82.989	"ES0_2"	0	0	0	"ES0"	"2"
83.01	"ES0_2"	0	0	0	"ES0"	"2"
83.049	"ES0_2"	0	0	0	"ES0"	"2"
83.086	"ES0_2"	0	0	0	"ES0"	"2"
83.911	"ES0_2"	0.0371448388929562	0.0194848479073997	0	"ES0"	"2"
84.081	"ES0_2"	0.0514719740851045	0	0	"ES0"	"2"
84.919	"ES0_2"	0	0	0	"ES0"	"2"
85.065	"ES0_2"	0	0	0	"ES0"	"2"
85.101	"ES0_2"	0	0	0	"ES0"	"2"
86.036	"ES0_2"	0	0	0	"ES0"	"2"
86.06	"ES0_2"	0	0	0	"ES0"	"2"
86.096	"ES0_2"	0	0	0	"ES0"	"2"
87.044	"ES0_2"	-0.0551942708015455	0	0	"ES0"	"2"
87.08	"ES0_2"	-0.0569184699961998	0	0	"ES0"	"2"
88.112	"ES0_2"	-0.115089416697806	0	0.0208960168965243	"ES0"	"2"
89.023	"ES0_2"	-0.00986729685622006	0	0.052186619425352	"ES0"	"2"
89.042	"ES0_2"	-0.00995567634730401	0	0.0521235538224554	"ES0"	"2"
89.06	"ES0_2"	-0.0101358861655492	0	0.0520964602889055	"ES0"	"2"
89.096	"ES0_2"	-0.0103509924077024	0	0.0521163806602913	"ES0"	"2"
90.055	"ES0_2"	-0.028426888959348	0	0.0866289847185555	"ES0"	"2"
91.039	"ES0_2"	0.0201016893677555	0	0	"ES0"	"2"
91.05	"ES0_2"	0.0196259996934746	0	0	"ES0"	"2"
91.058	"ES0_2"	0.0196137732989269	0	0	"ES0"	"2"
92.062	"ES0_2"	0.0836536082976972	0	0	"ES0"	"2"
93.033	"ES0_2"	0.055028429626364	0	0.00106284884649597	"ES0"	"2"
93.07	"ES0_2"	0.055160178942576	0	0.00106162568676671	"ES0"	"2"
94.041	"ES0_2"	0.0406641706134603	0	0	"ES0"	"2"
95.049	"ES0_2"	0.00919627194335144	-0.00324962591662845	0.0262789777906752	"ES0"	"2"
95.086	"ES0_2"	0.0103470880822698	-0.00324962591662845	0.0257149469764251	"ES0"	"2"
96.057	"ES0_2"	0.0530123011123921	-0.0292842905971847	0.0271193765709021	"ES0"	"2"
97.04	"ES0_2"	0	0	0	"ES0"	"2"
97.065	"ES0_2"	0	0	0	"ES0"	"2"
97.101	"ES0_2"	0	0	0	"ES0"	"2"
97.967	"ES0_2"	0	0.0238462985677614	0	"ES0"	"2"
98.975	"ES0_2"	0	0	-0.0296465283109764	"ES0"	"2"
99.08	"ES0_2"	0	0	-0.0270443536913855	"ES0"	"2"
99.092	"ES0_2"	0	0	-0.0262075121353593	"ES0"	"2"
99.104	"ES0_2"	0	0	-0.0271474679323085	"ES0"	"2"
99.117	"ES0_2"	0	0	-0.0271985213429716	"ES0"	"2"
101.06	"ES0_2"	0.0357912129619835	0	0.022359881068185	"ES0"	"2"
101.096	"ES0_2"	0.0372198290227701	0	0.0215161259451507	"ES0"	"2"
102.025	"ES0_2"	0.00667364652664538	0	0.0226965538722936	"ES0"	"2"
102.068	"ES0_2"	0.00885295538397738	0	0.0152071239294362	"ES0"	"2"
102.104	"ES0_2"	0.0155490317172454	0	0.0190335317824891	"ES0"	"2"
102.128	"ES0_2"	0.00667364652664538	0	0.018751112310971	"ES0"	"2"
103.032	"ES0_2"	0	0	0.00720395542666026	"ES0"	"2"
103.042	"ES0_2"	0	0	0.00720395542666026	"ES0"	"2"
103.075	"ES0_2"	0	0	0.00798889906993179	"ES0"	"2"
103.112	"ES0_2"	0	0	0.00721890867132458	"ES0"	"2"
103.123	"ES0_2"	0	0	0.00725926986197636	"ES0"	"2"
104.047	"ES0_2"	0.019075061915304	0	-0.0134531325306002	"ES0"	"2"
104.049	"ES0_2"	0.019075061915304	0	-0.0134531325306002	"ES0"	"2"
104.062	"ES0_2"	0.0288589487056735	0	-0.0263042073945384	"ES0"	"2"
105.037	"ES0_2"	0	0	0.0116977989749285	"ES0"	"2"
105.057	"ES0_2"	0	0	0.0110245393002779	"ES0"	"2"
105.07	"ES0_2"	0	0	0.0117161944218778	"ES0"	"2"
106.078	"ES0_2"	0	0	0	"ES0"	"2"
107.049	"ES0_2"	0	-0.0254292915437087	0	"ES0"	"2"
107.086	"ES0_2"	0	-0.0248399431041346	0	"ES0"	"2"
108.057	"ES0_2"	0	0	0	"ES0"	"2"
108.081	"ES0_2"	0	0	0	"ES0"	"2"
108.093	"ES0_2"	0	0	0	"ES0"	"2"
109.065	"ES0_2"	-0.0843011007504566	0	0	"ES0"	"2"
109.076	"ES0_2"	-0.0859771482958548	0	0	"ES0"	"2"
109.089	"ES0_2"	-0.0841615983512946	0	0	"ES0"	"2"
109.101	"ES0_2"	-0.083053615336162	0	0	"ES0"	"2"
110.06	"ES0_2"	0	0	0	"ES0"	"2"
110.073	"ES0_2"	0	0	0	"ES0"	"2"
110.084	"ES0_2"	0	0	0	"ES0"	"2"
110.109	"ES0_2"	0	0	0	"ES0"	"2"
111.08	"ES0_2"	0	0	0.0606152442583044	"ES0"	"2"
111.092	"ES0_2"	0	0	0.0619301217042832	"ES0"	"2"
111.104	"ES0_2"	0	0	0.0619301217042832	"ES0"	"2"
111.117	"ES0_2"	0	0	0.059534993143948	"ES0"	"2"
112.007	"ES0_2"	0.0460484617038399	0	0	"ES0"	"2"
112.052	"ES0_2"	0.0336654024392847	0	0	"ES0"	"2"
112.088	"ES0_2"	0.03995016150311	0	0	"ES0"	"2"
112.112	"ES0_2"	0.0428484878848802	0	0	"ES0"	"2"
113.015	"ES0_2"	0	0	0	"ES0"	"2"
113.06	"ES0_2"	0	0	0	"ES0"	"2"
113.096	"ES0_2"	0	0	0	"ES0"	"2"
113.107	"ES0_2"	0	0	0	"ES0"	"2"
114.091	"ES0_2"	0.0322443788399019	0	0	"ES0"	"2"
114.128	"ES0_2"	0.0334252295479388	0	0	"ES0"	"2"
115.075	"ES0_2"	0	0	0	"ES0"	"2"
115.112	"ES0_2"	0	0	0	"ES0"	"2"
115.123	"ES0_2"	0	0	0	"ES0"	"2"
116.143	"ES0_2"	0	0	0	"ES0"	"2"
117.07	"ES0_2"	0	0	0	"ES0"	"2"
117.078	"ES0_2"	0	0	0	"ES0"	"2"
117.091	"ES0_2"	0	0	0	"ES0"	"2"
117.102	"ES0_2"	0	0	0	"ES0"	"2"
117.127	"ES0_2"	0	0	0	"ES0"	"2"
118.065	"ES0_2"	0	0.00528224809805515	-0.0269179495993212	"ES0"	"2"
118.078	"ES0_2"	0	0	-0.0178521126268457	"ES0"	"2"
118.081	"ES0_2"	0	0	-0.0178521126268457	"ES0"	"2"
118.086	"ES0_2"	0	0	-0.0178521126268457	"ES0"	"2"
119.06	"ES0_2"	0	0	0	"ES0"	"2"
119.086	"ES0_2"	0	0	0	"ES0"	"2"
120.081	"ES0_2"	0	-0.0261063060550906	0.0611408624076397	"ES0"	"2"
121.052	"ES0_2"	0	0	0.0635784245284599	"ES0"	"2"
121.065	"ES0_2"	0	0	0.0635784245284599	"ES0"	"2"
121.089	"ES0_2"	0	0	0.0616592229816681	"ES0"	"2"
121.101	"ES0_2"	0	0	0.062811574672045	"ES0"	"2"
122.06	"ES0_2"	0.0899363567706753	0	0	"ES0"	"2"
122.084	"ES0_2"	0.0871501757189003	0	0	"ES0"	"2"
122.096	"ES0_2"	0.0871501757189003	0	0	"ES0"	"2"
123.092	"ES0_2"	0	-0.014738658881739	8.12752845832772e-05	"ES0"	"2"
124.039	"ES0_2"	0.114780602129624	-0.0759642351756271	-0.0512459693507872	"ES0"	"2"
124.057	"ES0_2"	0.128672264629544	-0.0655140642672155	-0.0762128453526141	"ES0"	"2"
125.042	"ES0_2"	0	0.0412543263428514	-0.0343155810064449	"ES0"	"2"
125.06	"ES0_2"	0	0.0412543263428514	-0.0377575476082852	"ES0"	"2"
125.071	"ES0_2"	0	0.0410785720035827	-0.0377575476082852	"ES0"	"2"
125.084	"ES0_2"	0	0.0428390790281362	-0.0394621276722985	"ES0"	"2"
125.096	"ES0_2"	0	0.0409043099336352	-0.0429452904390581	"ES0"	"2"
125.107	"ES0_2"	0	0.037157559005816	-0.044670394919461	"ES0"	"2"
125.12	"ES0_2"	0	0.037157559005816	-0.0430590919408966	"ES0"	"2"
127.112	"ES0_2"	-0.110332461466928	0	0	"ES0"	"2"
127.136	"ES0_2"	-0.112187209430558	0	0	"ES0"	"2"
127.903	"ES0_2"	0	0	0	"ES0"	"2"
128.12	"ES0_2"	0	-0.0143507361264801	0	"ES0"	"2"
128.143	"ES0_2"	0	-0.00711609541900742	0	"ES0"	"2"
128.911	"ES0_2"	0	0	0	"ES0"	"2"
129.045	"ES0_2"	0	0	0	"ES0"	"2"
129.07	"ES0_2"	0	0	0	"ES0"	"2"
129.091	"ES0_2"	0	0	0	"ES0"	"2"
129.127	"ES0_2"	0	0	0	"ES0"	"2"
129.139	"ES0_2"	0	0	0	"ES0"	"2"
129.151	"ES0_2"	0	0	0	"ES0"	"2"
131.06	"ES0_2"	0	-0.0115805059564711	0.00775546469676231	"ES0"	"2"
131.107	"ES0_2"	0	-0.00664788870917121	0	"ES0"	"2"
131.143	"ES0_2"	0	-0.00160056401087765	0	"ES0"	"2"
131.154	"ES0_2"	0	0	0	"ES0"	"2"
132.066	"ES0_2"	0	0	0	"ES0"	"2"
132.102	"ES0_2"	0	0.0109005121585577	0.0162561941789629	"ES0"	"2"
133.065	"ES0_2"	-0.0182756381855659	0	0	"ES0"	"2"
133.101	"ES0_2"	-0.0223834971610266	0	0	"ES0"	"2"
135.08	"ES0_2"	0	-0.0206578989825953	0	"ES0"	"2"
135.117	"ES0_2"	0	-0.0206578989825953	0	"ES0"	"2"
137.047	"ES0_2"	0.00322543801949992	0	0.0165270715591316	"ES0"	"2"
137.06	"ES0_2"	0.00242756068973631	0	0.0165270715591316	"ES0"	"2"
137.06	"ES0_2"	0.00242756068973631	0	0.0165270715591316	"ES0"	"2"
137.071	"ES0_2"	0.00242756068973631	0	0.0164081437889893	"ES0"	"2"
137.132	"ES0_2"	0.00325034808184882	0	0.016920709575613	"ES0"	"2"
139.148	"ES0_2"	0.0128168926763342	-0.0275064210936305	-0.00960604369368299	"ES0"	"2"
144.175	"ES0_2"	0.00619325264570957	-0.031913565102562	0	"ES0"	"2"
145.076	"ES0_2"	0	0	0	"ES0"	"2"
145.122	"ES0_2"	0	0	0	"ES0"	"2"
145.962	"ES0_2"	0	0	-0.089335245878164	"ES0"	"2"
145.968	"ES0_2"	0	0	-0.089335245878164	"ES0"	"2"
146.97	"ES0_2"	0	0	0	"ES0"	"2"
146.976	"ES0_2"	0	0	0	"ES0"	"2"
148.088	"ES0_2"	0	-0.109037697578949	0.0324064696466631	"ES0"	"2"
148.125	"ES0_2"	0	-0.109037697578949	0.066866727969053	"ES0"	"2"
149.096	"ES0_2"	0	0	0	"ES0"	"2"
151.075	"ES0_2"	0	0	-0.00565473283794628	"ES0"	"2"
152.12	"ES0_2"	0	0	-0.0269226428228806	"ES0"	"2"
153.055	"ES0_2"	0	0	0	"ES0"	"2"
153.07	"ES0_2"	0	0	0	"ES0"	"2"
153.127	"ES0_2"	0	0	0	"ES0"	"2"
153.151	"ES0_2"	0	0	0	"ES0"	"2"
153.98	"ES0_2"	0	0.0809598506788679	-0.0969100130080564	"ES0"	"2"
155.086	"ES0_2"	0	0.0181815077980789	0.00351390625474119	"ES0"	"2"
155.107	"ES0_2"	0	0.0181815077980789	0.0139949634415652	"ES0"	"2"
155.142	"ES0_2"	0	0.0200249146539354	0.0105651767557311	"ES0"	"2"
157.159	"ES0_2"	0.0401495136608467	0	-0.0209292063991245	"ES0"	"2"
159.174	"ES0_2"	0	0	0	"ES0"	"2"
161.132	"ES0_2"	-0.0578851751315674	0	-0.0357661192435846	"ES0"	"2"
162.128	"ES0_2"	0	0	0	"ES0"	"2"
163.063	"ES0_2"	0	-0.0144518792976687	0.0516251673821574	"ES0"	"2"
163.075	"ES0_2"	0	-0.0144518792976687	0.0516251673821574	"ES0"	"2"
163.099	"ES0_2"	0	-0.0144518792976687	0.0516251673821574	"ES0"	"2"
163.123	"ES0_2"	0	-0.0071142739668127	0.0565851513522127	"ES0"	"2"
163.136	"ES0_2"	0	-0.0071142739668127	0.0467607751131458	"ES0"	"2"
163.148	"ES0_2"	0	-0.00354256958435733	0.0467607751131458	"ES0"	"2"
165.091	"ES0_2"	0	0	0.0269179495993212	"ES0"	"2"
165.985	"ES0_2"	0.0145995085702884	0	0.0793307707459182	"ES0"	"2"
166.062	"ES0_2"	0	0	0.0547269828056795	"ES0"	"2"
166.078	"ES0_2"	0	0	0.0793307707459182	"ES0"	"2"
166.135	"ES0_2"	0	0	0.0793307707459182	"ES0"	"2"
167.07	"ES0_2"	0.0502071166226344	0	0	"ES0"	"2"
167.086	"ES0_2"	0.0475745221964081	0	0	"ES0"	"2"
174.14	"ES0_2"	0	-0.0651287544433231	-0.0173379656820619	"ES0"	"2"
175.148	"ES0_2"	0	0	0.0216699792317956	"ES0"	"2"
178.062	"ES0_2"	-0.0711811772993932	-0.032406469646663	0	"ES0"	"2"
178.123	"ES0_2"	-0.0740821665119574	-0.032406469646663	-0.0345030579473839	"ES0"	"2"
179.086	"ES0_2"	0	0	0.106227772888696	"ES0"	"2"
179.107	"ES0_2"	0	0	0.0870822163287446	"ES0"	"2"
179.128	"ES0_2"	0	0	0.0437692193486484	"ES0"	"2"
179.929	"ES0_2"	0	-0.0278043399827989	-0.0183370554038655	"ES0"	"2"
180.081	"ES0_2"	-0.0575112668158292	-0.104910081756288	0	"ES0"	"2"
180.093	"ES0_2"	-0.0575112668158292	-0.104910081756288	0	"ES0"	"2"
180.151	"ES0_2"	-0.116566535518074	-0.162421348572117	-0.03446025832239	"ES0"	"2"
180.937	"ES0_2"	-0.183130415524695	0	0.0124053908404118	"ES0"	"2"
181.076	"ES0_2"	-0.176051584777857	0	0.015367048931625	"ES0"	"2"
181.101	"ES0_2"	-0.172840180561971	0	0.0153927201883035	"ES0"	"2"
181.159	"ES0_2"	-0.168393896088029	0	0.013477269807017	"ES0"	"2"
181.17	"ES0_2"	-0.170285734557549	0	0.0113185968095546	"ES0"	"2"
182.109	"ES0_2"	-0.0634437816560522	0	0.0284559685750876	"ES0"	"2"
183.047	"ES0_2"	0.0283799831874556	0	-0.00287523094723308	"ES0"	"2"
183.08	"ES0_2"	0.0308945472616579	0	-0.00287523094723308	"ES0"	"2"
186.14	"ES0_2"	0	0.278257952187312	0.0916573494169715	"ES0"	"2"
187.148	"ES0_2"	0	0.025844216976391	0.0101297765877915	"ES0"	"2"
188.937	"ES0_2"	0.106227772888696	-0.106227772888696	0	"ES0"	"2"
189.164	"ES0_2"	0.0637978742006603	-0.0699873701851759	0	"ES0"	"2"
191.143	"ES0_2"	0	0	0	"ES0"	"2"
192.093	"ES0_2"	0.0541642165782295	0	0	"ES0"	"2"
193.101	"ES0_2"	0	0	0	"ES0"	"2"
193.122	"ES0_2"	0	0	0	"ES0"	"2"
194.154	"ES0_2"	-0.0552553627376943	0	0	"ES0"	"2"
195.065	"ES0_2"	-0.0806885008499803	0	0.0486379351522932	"ES0"	"2"
195.138	"ES0_2"	-0.0717634136624039	0	0.0236384346726923	"ES0"	"2"
197.132	"ES0_2"	0	0	0.0161502754677001	"ES0"	"2"
199.148	"ES0_2"	0	0.0756185149773213	-0.0291582287412133	"ES0"	"2"
201.139	"ES0_2"	0	0.0261594526555002	0	"ES0"	"2"
201.233	"ES0_2"	0	0.028035956477225	0	"ES0"	"2"
203.086	"ES0_2"	0	0	0	"ES0"	"2"
203.154	"ES0_2"	0	0.000434077479318593	0	"ES0"	"2"
204.187	"ES0_2"	0	-0.125312967119955	0	"ES0"	"2"
205.157	"ES0_2"	0	0	0.11069829749369	"ES0"	"2"
205.195	"ES0_2"	0	0	0.11069829749369	"ES0"	"2"
211.148	"ES0_2"	-0.0596409248373636	0	0	"ES0"	"2"
228.093	"ES0_2"	-0.120522297259396	0	0	"ES0"	"2"
228.269	"ES0_2"	-0.13078464099198	0	0	"ES0"	"2"
237.164	"ES0_2"	0.232818883504608	0	0	"ES0"	"2"
239.007	"ES0_2"	0.0109005121585577	0.067203086175026	0	"ES0"	"2"
239.179	"ES0_2"	0.011840235933654	0.0911289694849566	0	"ES0"	"2"
150	"ES0_2"	0	0	0	"ES0"	"2"
17.026	"ES0_3"	-0.0114142412686839	-0.00685582650493919	-0.00848733801729735	"ES0"	"3"
18.01	"ES0_3"	0	0	0	"ES0"	"3"
18.034	"ES0_3"	0	0	0	"ES0"	"3"
19.018	"ES0_3"	0	-0.00115133866576755	0.000292877623739145	"ES0"	"3"
21.022	"ES0_3"	0	-0.000660401432203313	0	"ES0"	"3"
26.015	"ES0_3"	0	0	0	"ES0"	"3"
27.01	"ES0_3"	0	0.159238118797533	0.0236817393568157	"ES0"	"3"
27.994	"ES0_3"	0	0.000469084994554516	-0.0171725461643191	"ES0"	"3"
28.006	"ES0_3"	0	0	-0.018427259187808	"ES0"	"3"
28.018	"ES0_3"	0	0.00276743658110788	-0.0190712846740529	"ES0"	"3"
28.031	"ES0_3"	0	0.00459830484878692	-0.0170525605465164	"ES0"	"3"
29.002	"ES0_3"	0	-0.00167101258614536	0	"ES0"	"3"
29.013	"ES0_3"	0	-0.00167250947523762	0	"ES0"	"3"
29.026	"ES0_3"	0	-0.0016650496871619	0	"ES0"	"3"
29.039	"ES0_3"	0	-0.00166438677095915	0	"ES0"	"3"
29.997	"ES0_3"	0	-0.00135038955218619	-0.00232632346017272	"ES0"	"3"
30.021	"ES0_3"	0	-0.00131906602135445	-0.00222828266263091	"ES0"	"3"
30.034	"ES0_3"	0	-0.00132424215948208	-0.00223658208126282	"ES0"	"3"
30.046	"ES0_3"	0	-0.00127811012835502	-0.0022624494510659	"ES0"	"3"
31.005	"ES0_3"	0	0.078889396196688	0.00790936755859918	"ES0"	"3"
31.018	"ES0_3"	0	0.0794310035656837	0.00781400372775055	"ES0"	"3"
31.029	"ES0_3"	0	0.0792674274579994	0.0080141738120277	"ES0"	"3"
31.042	"ES0_3"	0	0.0801866741663285	0.00754865078250309	"ES0"	"3"
31.054	"ES0_3"	0	0.0827408234378097	0.00837145882524497	"ES0"	"3"
31.989	"ES0_3"	0	-0.021522209413492	0	"ES0"	"3"
32.049	"ES0_3"	0	-0.0214860862915552	0	"ES0"	"3"
32.989	"ES0_3"	0	0.25888349289895	-0.00978372767984242	"ES0"	"3"
