"m.z"	"variable"	"d0_value"	"d6_value"	"d12_value"	"ES"	"replication"	"d0_log10value"	"d6_log10value"	"d12_log10value"
123.092	"ES0.5_AIR"	16.013	7.975	10.041	"ES0.5"	"AIR"	1.23078090200566	0.953034457250357	1.04300840987995
124.039	"ES0.5_AIR"	2.615	1.743	1.549	"ES0.5"	"AIR"	0.55810830163055	0.43822580760453	0.406369835469268
124.057	"ES0.5_AIR"	2.615	1.775	1.549	"ES0.5"	"AIR"	0.55810830163055	0.443262987458695	0.406369835469268
125.042	"ES0.5_AIR"	12.01	9.17	8.395	"ES0.5"	"AIR"	1.11427729656159	1.00732095292274	0.972896784436544
125.06	"ES0.5_AIR"	12.042	9.17	8.331	"ES0.5"	"AIR"	1.11534419587144	1.00732095292274	0.969928189428116
125.071	"ES0.5_AIR"	12.01	9.105	8.331	"ES0.5"	"AIR"	1.11427729656159	1.00453631785132	0.969928189428116
125.084	"ES0.5_AIR"	12.01	9.137	8.395	"ES0.5"	"AIR"	1.11427729656159	1.00590944649456	0.972896784436544
125.096	"ES0.5_AIR"	12.01	9.073	8.395	"ES0.5"	"AIR"	1.11427729656159	1.00315883395086	0.972896784436544
125.107	"ES0.5_AIR"	12.01	9.073	8.395	"ES0.5"	"AIR"	1.11427729656159	1.00315883395086	0.972896784436544
125.12	"ES0.5_AIR"	12.01	9.105	8.395	"ES0.5"	"AIR"	1.11427729656159	1.00453631785132	0.972896784436544
127.112	"ES0.5_AIR"	15.659	13.237	14.559	"ES0.5"	"AIR"	1.22164892819223	1.15341848503771	1.19198168080033
127.136	"ES0.5_AIR"	15.659	13.204	14.624	"ES0.5"	"AIR"	1.22164892819223	1.15241066362958	1.1937922302798
127.903	"ES0.5_AIR"	2.518	2.712	2.486	"ES0.5"	"AIR"	0.546295835121442	0.569607967546825	0.542327382773974
128.12	"ES0.5_AIR"	2.551	2.841	2.55	"ES0.5"	"AIR"	0.550350672301615	0.584444307165176	0.550228353055094
128.143	"ES0.5_AIR"	2.551	2.777	2.583	"ES0.5"	"AIR"	0.550350672301615	0.577146984827525	0.554246808166111
128.911	"ES0.5_AIR"	8.943	8.62	8.265	"ES0.5"	"AIR"	0.997517439414725	0.983175072037813	0.966845423654916
129.045	"ES0.5_AIR"	9.202	8.782	8.201	"ES0.5"	"AIR"	1.00868531919517	0.990427658485263	0.963835030702148
129.07	"ES0.5_AIR"	9.234	8.814	8.201	"ES0.5"	"AIR"	1.0100454126361	0.991846053644897	0.963835030702148
129.091	"ES0.5_AIR"	9.202	8.847	8.233	"ES0.5"	"AIR"	1.00868531919517	0.993303937919474	0.965342835560622
129.127	"ES0.5_AIR"	9.234	8.911	8.201	"ES0.5"	"AIR"	1.0100454126361	0.996117476137288	0.963835030702148
129.139	"ES0.5_AIR"	9.169	8.911	8.169	"ES0.5"	"AIR"	1.00727824733424	0.996117476137288	0.962321972729585
129.151	"ES0.5_AIR"	9.169	8.879	8.169	"ES0.5"	"AIR"	1.00727824733424	0.99471298543157	0.962321972729585
131.06	"ES0.5_AIR"	7.878	7.653	5.295	"ES0.5"	"AIR"	0.948315140689348	0.937166703715033	0.798995734443881
131.107	"ES0.5_AIR"	7.846	7.653	5.295	"ES0.5"	"AIR"	0.946746935033585	0.937166703715033	0.798995734443881
131.143	"ES0.5_AIR"	7.814	7.62	5.231	"ES0.5"	"AIR"	0.9451730461739	0.935507265824713	0.794557751254762
131.154	"ES0.5_AIR"	7.846	7.62	5.198	"ES0.5"	"AIR"	0.946746935033585	0.935507265824713	0.792251571903264
132.066	"ES0.5_AIR"	1.001	0.742	0.613	"ES0.5"	"AIR"	0.301247088636211	0.241048150671644	0.207634367388962
132.102	"ES0.5_AIR"	1.001	0.774	0.646	"ES0.5"	"AIR"	0.301247088636211	0.248953615495708	0.216429830876251
133.065	"ES0.5_AIR"	3.552	3.552	2.712	"ES0.5"	"AIR"	0.658202253387015	0.658202253387015	0.569607967546825
133.101	"ES0.5_AIR"	3.52	3.488	2.745	"ES0.5"	"AIR"	0.655138434811382	0.652052848248105	0.573451822035485
135.08	"ES0.5_AIR"	10.041	5.909	5.876	"ES0.5"	"AIR"	1.04300840987995	0.839415192683894	0.837335868015015
135.117	"ES0.5_AIR"	10.042	5.973	5.941	"ES0.5"	"AIR"	1.04304774280412	0.843419665204918	0.841422044402359
137.047	"ES0.5_AIR"	16.722	14.106	25.116	"ES0.5"	"AIR"	1.2485127322209	1.17914948036115	1.41690665993243
137.06	"ES0.5_AIR"	16.69	14.138	25.116	"ES0.5"	"AIR"	1.24772783290972	1.18006850090122	1.41690665993243
137.06	"ES0.5_AIR"	16.69	14.138	25.116	"ES0.5"	"AIR"	1.24772783290972	1.18006850090122	1.41690665993243
137.071	"ES0.5_AIR"	16.69	14.106	25.148	"ES0.5"	"AIR"	1.24772783290972	1.17914948036115	1.41743847629388
137.132	"ES0.5_AIR"	16.69	13.977	25.181	"ES0.5"	"AIR"	1.24772783290972	1.17542482979032	1.41798623068638
139.148	"ES0.5_AIR"	10.428	5.521	7.361	"ES0.5"	"AIR"	1.05797023171071	0.81431420020746	0.922258223432967
144.175	"ES0.5_AIR"	1.969	1.291	1.356	"ES0.5"	"AIR"	0.472610197596045	0.360025089189398	0.372175286115064
145.076	"ES0.5_AIR"	23.468	21.661	12.267	"ES0.5"	"AIR"	1.38859847182576	1.35527907079213	1.1227727291386
145.122	"ES0.5_AIR"	23.468	21.726	12.202	"ES0.5"	"AIR"	1.38859847182576	1.35652300234183	1.12063972841557
145.962	"ES0.5_AIR"	2.873	2.389	1.517	"ES0.5"	"AIR"	0.588047496986083	0.530071568837378	0.400883215548363
145.968	"ES0.5_AIR"	2.841	2.389	1.517	"ES0.5"	"AIR"	0.584444307165176	0.530071568837378	0.400883215548363
146.97	"ES0.5_AIR"	2.97	2.938	2.292	"ES0.5"	"AIR"	0.598790506763115	0.595275711802099	0.517459826540232
146.976	"ES0.5_AIR"	2.97	2.938	2.325	"ES0.5"	"AIR"	0.598790506763115	0.595275711802099	0.521791649639123
148.088	"ES0.5_AIR"	0.968	0.775	0.678	"ES0.5"	"AIR"	0.294025094095323	0.249198357391113	0.224791956492681
148.125	"ES0.5_AIR"	1.001	0.775	0.678	"ES0.5"	"AIR"	0.301247088636211	0.249198357391113	0.224791956492681
149.096	"ES0.5_AIR"	13.429	10.783	9.751	"ES0.5"	"AIR"	1.1592362334129	1.0712558776813	1.03144886185938
151.075	"ES0.5_AIR"	6.199	4.714	4.068	"ES0.5"	"AIR"	0.857272173564041	0.756940236046724	0.704836606211404
152.12	"ES0.5_AIR"	1.291	1.001	0.581	"ES0.5"	"AIR"	0.360025089189398	0.301247088636211	0.198931869932209
153.055	"ES0.5_AIR"	11.526	6.296	4.94	"ES0.5"	"AIR"	1.09781240736529	0.86308482532036	0.773786444981194
153.07	"ES0.5_AIR"	11.526	6.296	4.94	"ES0.5"	"AIR"	1.09781240736529	0.86308482532036	0.773786444981194
153.127	"ES0.5_AIR"	11.461	6.264	4.94	"ES0.5"	"AIR"	1.0955528960194	0.861175835513029	0.773786444981194
153.151	"ES0.5_AIR"	11.493	6.264	4.94	"ES0.5"	"AIR"	1.09666673997538	0.861175835513029	0.773786444981194
153.98	"ES0.5_AIR"	1.549	1.162	1.033	"ES0.5"	"AIR"	0.406369835469268	0.334855689617292	0.308137378638039
155.086	"ES0.5_AIR"	11.235	8.653	4.65	"ES0.5"	"AIR"	1.08760397368781	0.984662306190107	0.752048447819439
155.107	"ES0.5_AIR"	11.203	8.621	4.618	"ES0.5"	"AIR"	1.08646661127158	0.983220214648103	0.749581734865559
155.142	"ES0.5_AIR"	11.171	8.589	4.618	"ES0.5"	"AIR"	1.08532626242399	0.981773318627747	0.749581734865559
157.159	"ES0.5_AIR"	5.941	5.295	3.681	"ES0.5"	"AIR"	0.841422044402359	0.798995734443881	0.670338641127442
159.174	"ES0.5_AIR"	10.429	5.942	4.327	"ES0.5"	"AIR"	1.0580082327154	0.841484609335393	0.72648269678483
161.132	"ES0.5_AIR"	1.937	2.163	1.711	"ES0.5"	"AIR"	0.4679039465228	0.500099191915723	0.433129517580486
162.128	"ES0.5_AIR"	0.742	0.872	0.613	"ES0.5"	"AIR"	0.241048150671644	0.272305844402086	0.207634367388962
163.063	"ES0.5_AIR"	4.295	3.681	2.551	"ES0.5"	"AIR"	0.723865964443504	0.670338641127442	0.550350672301615
163.075	"ES0.5_AIR"	4.295	3.681	2.583	"ES0.5"	"AIR"	0.723865964443504	0.670338641127442	0.554246808166111
163.099	"ES0.5_AIR"	4.23	3.681	2.583	"ES0.5"	"AIR"	0.718501688867274	0.670338641127442	0.554246808166111
163.123	"ES0.5_AIR"	4.23	3.713	2.615	"ES0.5"	"AIR"	0.718501688867274	0.673297439759636	0.55810830163055
163.136	"ES0.5_AIR"	4.262	3.681	2.615	"ES0.5"	"AIR"	0.721150843749684	0.670338641127442	0.55810830163055
163.148	"ES0.5_AIR"	4.262	3.681	2.615	"ES0.5"	"AIR"	0.721150843749684	0.670338641127442	0.55810830163055
165.091	"ES0.5_AIR"	2.906	1.775	1.614	"ES0.5"	"AIR"	0.591732238951836	0.443262987458695	0.417305583244525
165.985	"ES0.5_AIR"	1.194	0.936	0.484	"ES0.5"	"AIR"	0.341236623238692	0.286905352972375	0.171433900943008
166.062	"ES0.5_AIR"	1.13	0.936	0.548	"ES0.5"	"AIR"	0.328379603438738	0.286905352972375	0.189770956346874
166.078	"ES0.5_AIR"	1.162	0.936	0.548	"ES0.5"	"AIR"	0.334855689617292	0.286905352972375	0.189770956346874
166.135	"ES0.5_AIR"	1.162	0.903	0.581	"ES0.5"	"AIR"	0.334855689617292	0.27943878828702	0.198931869932209
167.07	"ES0.5_AIR"	5.295	3.099	1.517	"ES0.5"	"AIR"	0.798995734443881	0.612677918316502	0.400883215548363
167.086	"ES0.5_AIR"	5.295	3.132	1.517	"ES0.5"	"AIR"	0.798995734443881	0.616160312847583	0.400883215548363
174.14	"ES0.5_AIR"	7.684	6.587	2.68	"ES0.5"	"AIR"	0.938719814782383	0.880070084064067	0.565847818673518
175.148	"ES0.5_AIR"	2.098	1.356	0.678	"ES0.5"	"AIR"	0.491081413423187	0.372175286115064	0.224791956492681
178.062	"ES0.5_AIR"	0.807	0.678	0.613	"ES0.5"	"AIR"	0.256958152560932	0.224791956492681	0.207634367388962
178.123	"ES0.5_AIR"	0.871	0.678	0.613	"ES0.5"	"AIR"	0.27207378750001	0.224791956492681	0.207634367388962
179.086	"ES0.5_AIR"	1.42	1.259	0.613	"ES0.5"	"AIR"	0.383815365980431	0.353916230920363	0.207634367388962
179.107	"ES0.5_AIR"	1.42	1.194	0.581	"ES0.5"	"AIR"	0.383815365980431	0.341236623238692	0.198931869932209
179.128	"ES0.5_AIR"	1.42	1.227	0.581	"ES0.5"	"AIR"	0.383815365980431	0.347720217034038	0.198931869932209
179.929	"ES0.5_AIR"	0.549	0.452	1.227	"ES0.5"	"AIR"	0.190051417759206	0.161966616364075	0.347720217034038
180.081	"ES0.5_AIR"	0.516	0.484	1.227	"ES0.5"	"AIR"	0.180699201296035	0.171433900943008	0.347720217034038
180.093	"ES0.5_AIR"	0.548	0.484	1.227	"ES0.5"	"AIR"	0.189770956346874	0.171433900943008	0.347720217034038
180.151	"ES0.5_AIR"	0.581	0.452	1.13	"ES0.5"	"AIR"	0.198931869932209	0.161966616364075	0.328379603438738
180.937	"ES0.5_AIR"	2.841	2.357	16.85	"ES0.5"	"AIR"	0.584444307165176	0.525951341248012	1.25163822044821
181.076	"ES0.5_AIR"	2.874	2.421	16.85	"ES0.5"	"AIR"	0.588159616383092	0.534153074185063	1.25163822044821
181.101	"ES0.5_AIR"	2.874	2.389	16.818	"ES0.5"	"AIR"	0.588159616383092	0.530071568837378	1.25085895459929
181.159	"ES0.5_AIR"	2.841	2.454	16.495	"ES0.5"	"AIR"	0.584444307165176	0.53832233323144	1.24291394681893
181.17	"ES0.5_AIR"	2.841	2.454	16.269	"ES0.5"	"AIR"	0.584444307165176	0.53832233323144	1.23726718950399
182.109	"ES0.5_AIR"	0.645	0.742	2.131	"ES0.5"	"AIR"	0.216165902285993	0.241048150671644	0.495683067616915
183.047	"ES0.5_AIR"	6.103	4.552	16.464	"ES0.5"	"AIR"	0.851441814672055	0.744449457446798	1.24214372270108
183.08	"ES0.5_AIR"	6.07	4.552	16.464	"ES0.5"	"AIR"	0.849419413796899	0.744449457446798	1.24214372270108
186.14	"ES0.5_AIR"	0.516	0.484	0.936	"ES0.5"	"AIR"	0.180699201296035	0.171433900943008	0.286905352972375
187.148	"ES0.5_AIR"	2.325	1.388	1.42	"ES0.5"	"AIR"	0.521791649639123	0.378034322457331	0.383815365980431
188.937	"ES0.5_AIR"	0.645	0.516	0.516	"ES0.5"	"AIR"	0.216165902285993	0.180699201296035	0.180699201296035
189.164	"ES0.5_AIR"	0.71	0.548	0.484	"ES0.5"	"AIR"	0.232996110392154	0.189770956346874	0.171433900943008
191.143	"ES0.5_AIR"	1.55	1.259	1.033	"ES0.5"	"AIR"	0.406540180433955	0.353916230920363	0.308137378638039
192.093	"ES0.5_AIR"	1.033	1.388	1.065	"ES0.5"	"AIR"	0.308137378638039	0.378034322457331	0.31492005599242
193.101	"ES0.5_AIR"	2.002	2.422	1.776	"ES0.5"	"AIR"	0.477410687907252	0.534280005205081	0.443419461782817
193.122	"ES0.5_AIR"	1.97	2.39	1.776	"ES0.5"	"AIR"	0.472756449317212	0.530199698203082	0.443419461782817
194.154	"ES0.5_AIR"	0.807	1.065	0.904	"ES0.5"	"AIR"	0.256958152560932	0.31492005599242	0.279666944048456
195.065	"ES0.5_AIR"	1.582	1.55	0.71	"ES0.5"	"AIR"	0.411956237930401	0.406540180433955	0.232996110392154
195.138	"ES0.5_AIR"	1.582	1.582	0.645	"ES0.5"	"AIR"	0.411956237930401	0.411956237930401	0.216165902285993
197.132	"ES0.5_AIR"	1.356	1.259	0.645	"ES0.5"	"AIR"	0.372175286115064	0.353916230920363	0.216165902285993
199.148	"ES0.5_AIR"	3.229	2.906	1.033	"ES0.5"	"AIR"	0.6262376851469	0.591732238951836	0.308137378638039
201.139	"ES0.5_AIR"	14.269	13.816	6.457	"ES0.5"	"AIR"	1.18381059509813	1.17073096933786	0.872564143090652
201.233	"ES0.5_AIR"	14.205	13.816	6.425	"ES0.5"	"AIR"	1.18198642448015	1.17073096933786	0.87069645798925
203.086	"ES0.5_AIR"	0.775	0.839	0.484	"ES0.5"	"AIR"	0.249198357391113	0.264581729238077	0.171433900943008
203.154	"ES0.5_AIR"	0.775	0.839	0.484	"ES0.5"	"AIR"	0.249198357391113	0.264581729238077	0.171433900943008
204.187	"ES0.5_AIR"	0.226	0.484	0.419	"ES0.5"	"AIR"	0.0884904701823962	0.171433900943008	0.151982395457474
205.157	"ES0.5_AIR"	1.679	1.259	1	"ES0.5"	"AIR"	0.427972713608209	0.353916230920363	0.301029995663981
205.195	"ES0.5_AIR"	1.679	1.291	0.968	"ES0.5"	"AIR"	0.427972713608209	0.360025089189398	0.294025094095323
211.148	"ES0.5_AIR"	2.454	3.713	2.712	"ES0.5"	"AIR"	0.53832233323144	0.673297439759636	0.569607967546825
228.093	"ES0.5_AIR"	1.097	2.809	1.969	"ES0.5"	"AIR"	0.321598430465344	0.580810972660946	0.472610197596045
228.269	"ES0.5_AIR"	0.968	2.841	1.937	"ES0.5"	"AIR"	0.294025094095323	0.584444307165176	0.4679039465228
237.164	"ES0.5_AIR"	0.968	1.033	0.742	"ES0.5"	"AIR"	0.294025094095323	0.308137378638039	0.241048150671644
239.007	"ES0.5_AIR"	1.226	0.871	0.549	"ES0.5"	"AIR"	0.347525159998689	0.27207378750001	0.190051417759206
239.179	"ES0.5_AIR"	1.194	0.904	0.484	"ES0.5"	"AIR"	0.341236623238692	0.279666944048456	0.171433900943008
150	"ES0.5_AIR"	764.957	605.339	664.521	"ES0.5"	"AIR"	2.88420438949305	2.78271550315179	2.82316176385311
17.026	"ES2.5_AIR"	114.066	110.449	147.011	"ES2.5"	"AIR"	2.06094701612571	2.04707617603357	2.1702939928394
18.01	"ES2.5_AIR"	7152.124	7326.268	8512.92	"ES2.5"	"AIR"	3.85449575364068	3.86494207645679	3.93012956506571
18.034	"ES2.5_AIR"	7167.86	7342.96	8543.192	"ES2.5"	"AIR"	3.85545009917232	3.86593030274839	3.93167099900139
19.018	"ES2.5_AIR"	515217.375	515083.219	523839.344	"ES2.5"	"AIR"	5.71199134351868	5.71187824429679	5.71919894292819
21.022	"ES2.5_AIR"	2024.165	1976.937	1920.716	"ES2.5"	"AIR"	3.30646041306686	3.29621245460793	3.28368920604519
26.015	"ES2.5_AIR"	6.04	6.362	5.652	"ES2.5"	"AIR"	0.847572659142112	0.866995813110648	0.822952240547482
27.01	"ES2.5_AIR"	35.896	25.214	11.301	"ES2.5"	"AIR"	1.5669792856146	1.41853329509321	1.08994041849863
27.994	"ES2.5_AIR"	29.441	26.47	30.213	"ES2.5"	"AIR"	1.48345891509421	1.43885865942056	1.49433551236386
28.006	"ES2.5_AIR"	29.408	26.503	30.116	"ES2.5"	"AIR"	1.48298785659505	1.43938006882606	1.49298376281698
28.018	"ES2.5_AIR"	29.376	26.47	30.245	"ES2.5"	"AIR"	1.48253058413174	1.43885865942056	1.49478052900343
28.031	"ES2.5_AIR"	29.247	26.406	30.148	"ES2.5"	"AIR"	1.48068230632549	1.43784565339083	1.49343016602411
29.002	"ES2.5_AIR"	5330.936	4836.809	5094.506	"ES2.5"	"AIR"	3.72688492787354	3.68464871812187	3.70718731731132
29.013	"ES2.5_AIR"	5331.309	4837.053	5095.225	"ES2.5"	"AIR"	3.72691530824118	3.68467062166982	3.70724859399395
29.026	"ES2.5_AIR"	5331.668	4837.1	5095.233	"ES2.5"	"AIR"	3.72694454632	3.68467484066897	3.70724927574429
29.039	"ES2.5_AIR"	5331.327	4836.493	5095.18	"ES2.5"	"AIR"	3.72691677426415	3.68462034959005	3.70724475912835
29.997	"ES2.5_AIR"	3578.291	3584.895	3675.526	"ES2.5"	"AIR"	3.55379700840864	3.55459756866503	3.5654376416029
30.021	"ES2.5_AIR"	3578.472	3584.541	3675.399	"ES2.5"	"AIR"	3.55381896954948	3.55455469294343	3.56542263930132
30.034	"ES2.5_AIR"	3578.136	3583.943	3674.833	"ES2.5"	"AIR"	3.55377820102408	3.55448225484837	3.56535577234792
30.046	"ES2.5_AIR"	3576.22	3582.387	3674.183	"ES2.5"	"AIR"	3.55354565019872	3.55429371380061	3.56527896897435
31.005	"ES2.5_AIR"	63.565	110.198	43.132	"ES2.5"	"AIR"	1.80999715536219	2.04609697612396	1.64475360950661
31.018	"ES2.5_AIR"	63.694	110.133	43.035	"ES2.5"	"AIR"	1.81086400419694	2.04584303814745	1.64379800067923
31.029	"ES2.5_AIR"	63.63	110.198	43.165	"ES2.5"	"AIR"	1.81043415592267	2.04609697612396	1.64507823477292
31.042	"ES2.5_AIR"	63.339	109.52	42.906	"ES2.5"	"AIR"	1.80847430652155	2.04344087624447	1.64252387306301
31.054	"ES2.5_AIR"	63.242	107.971	42.68	"ES2.5"	"AIR"	1.80781905305897	2.03731093632876	1.64028262969668
31.989	"ES2.5_AIR"	61311.926	62420.566	67024.141	"ES2.5"	"AIR"	4.78755204219691	4.79533465982158	4.82623773627607
32.049	"ES2.5_AIR"	61248.633	62355.371	66989.781	"ES2.5"	"AIR"	4.78710349080714	4.79488083229398	4.82601504096491
32.989	"ES2.5_AIR"	1275.159	5664.546	827.852	"ES2.5"	"AIR"	3.10590478764589	3.75324177004419	2.91847698975231
32.989	"ES2.5_AIR"	1275.159	5664.223	827.852	"ES2.5"	"AIR"	3.10590478764589	3.75321700965632	2.91847698975231
32.997	"ES2.5_AIR"	1275.703	5669.363	828.288	"ES2.5"	"AIR"	3.10608987888993	3.75361086204118	2.91870538108051
33.033	"ES2.5_AIR"	1275.873	5670.212	828.951	"ES2.5"	"AIR"	3.10614770373011	3.75367588229028	2.91905245254741
33.045	"ES2.5_AIR"	1275.473	5669.762	828.286	"ES2.5"	"AIR"	3.10601163302587	3.75364142047314	2.91870433368804
33.987	"ES2.5_AIR"	272.317	335.879	297.643	"ES2.5"	"AIR"	2.43666664514521	2.52747393924358	2.47515233961883
33.997	"ES2.5_AIR"	272.705	335.654	297.224	"ES2.5"	"AIR"	2.43728273110605	2.5271837789632	2.4745425909887
34.005	"ES2.5_AIR"	272.64	335.463	297.484	"ES2.5"	"AIR"	2.43717958175251	2.52693731290078	2.47492105607528
34.995	"ES2.5_AIR"	9.818	21.987	10.689	"ES2.5"	"AIR"	1.03414697710605	1.36148229582514	1.06777735863332
35.005	"ES2.5_AIR"	9.85	21.826	10.624	"ES2.5"	"AIR"	1.03542973818455	1.35842981293004	1.06535560128997
35.976	"ES2.5_AIR"	5.554	6.621	6.137	"ES2.5"	"AIR"	0.816506437046357	0.882011961626659	0.853515696756929
36.984	"ES2.5_AIR"	14101.605	14386.257	9032.661	"ES2.5"	"AIR"	4.14929934191992	4.15797800148926	3.95586378906003
37.028	"ES2.5_AIR"	14107.402	14394.566	9044.774	"ES2.5"	"AIR"	4.14947782581076	4.15822874499349	3.95644573311375
41.002	"ES2.5_AIR"	340.23	335.409	94.135	"ES2.5"	"AIR"	2.53304720614645	2.52686760602615	1.97834032251513
41.026	"ES2.5_AIR"	340.524	336.029	94.394	"ES2.5"	"AIR"	2.53342122837282	2.5276672717856	1.97952105972677
41.039	"ES2.5_AIR"	340.525	335.965	94.426	"ES2.5"	"AIR"	2.53342250000775	2.52758479376079	1.9796667197577
42.034	"ES2.5_AIR"	114.092	148.944	82.151	"ES2.5"	"AIR"	2.06104513703898	2.17592909217607	1.91986747654857
43.018	"ES2.5_AIR"	528.92	986.711	274.535	"ES2.5"	"AIR"	2.72421031076877	2.99462989047277	2.44017677321108
43.054	"ES2.5_AIR"	527.696	983.344	274.374	"ES2.5"	"AIR"	2.72320602463908	2.99314689842494	2.43992293305389
43.989	"ES2.5_AIR"	41.386	60.534	31.181	"ES2.5"	"AIR"	1.62722243379175	1.78911514719373	1.50759953534207
44.001	"ES2.5_AIR"	41.353	60.47	31.149	"ES2.5"	"AIR"	1.62688417823936	1.78866321312086	1.50716746866813
44.062	"ES2.5_AIR"	40.966	59.049	31.149	"ES2.5"	"AIR"	1.62289757629477	1.77850577946419	1.50716746866813
44.997	"ES2.5_AIR"	483.175	372.17	274.208	"ES2.5"	"AIR"	2.68500236122643	2.57190672253922	2.43966105421957
45.033	"ES2.5_AIR"	483.178	372.14	274.434	"ES2.5"	"AIR"	2.68500505215308	2.57187180719717	2.44001754921421
45.992	"ES2.5_AIR"	52.556	44.554	43.904	"ES2.5"	"AIR"	1.72880813288815	1.65852651745954	1.65228502921162
46.021	"ES2.5_AIR"	52.718	44.554	43.872	"ES2.5"	"AIR"	1.73011983487655	1.65852651745954	1.65197542700146
47.013	"ES2.5_AIR"	269.125	130.085	94.391	"ES2.5"	"AIR"	2.4315647798913	2.11755299840301	1.97950740159383
47.037	"ES2.5_AIR"	269.093	130.118	94.326	"ES2.5"	"AIR"	2.43151332872367	2.11766231612995	1.97921136985658
47.049	"ES2.5_AIR"	269.061	130.118	94.358	"ES2.5"	"AIR"	2.43146187145986	2.11766231612995	1.97935713377543
47.06	"ES2.5_AIR"	268.996	130.086	94.358	"ES2.5"	"AIR"	2.431357330119	2.11755631146572	1.97935713377543
47.984	"ES2.5_AIR"	7.264	4.424	2.583	"ES2.5"	"AIR"	0.917190308511564	0.734319680859007	0.554246808166111
49.011	"ES2.5_AIR"	4.263	2.841	1.743	"ES2.5"	"AIR"	0.721233370017277	0.584444307165176	0.43822580760453
49.992	"ES2.5_AIR"	7.747	9.363	7.651	"ES2.5"	"AIR"	0.941859126525374	1.01548549815445	0.937066312017428
51	"ES2.5_AIR"	2.874	7.426	1.259	"ES2.5"	"AIR"	0.588159616383092	0.925621454790829	0.353916230920363
52.012	"ES2.5_AIR"	1.259	1.42	1.227	"ES2.5"	"AIR"	0.353916230920363	0.383815365980431	0.347720217034038
52.018	"ES2.5_AIR"	1.259	1.453	1.227	"ES2.5"	"AIR"	0.353916230920363	0.389697548206386	0.347720217034038
53.026	"ES2.5_AIR"	7.231	6.942	4.779	"ES2.5"	"AIR"	0.915452601688479	0.899929882727864	0.761852694466383
53.939	"ES2.5_AIR"	2.551	2.744	1.323	"ES2.5"	"AIR"	0.550350672301615	0.573335840066068	0.366049209800235
54.046	"ES2.5_AIR"	2.647	2.712	1.323	"ES2.5"	"AIR"	0.561935763313781	0.569607967546825	0.366049209800235
54.947	"ES2.5_AIR"	101.426	81.407	55.443	"ES2.5"	"AIR"	2.01041021272635	1.91596410407881	1.75161008886722
57.033	"ES2.5_AIR"	213.902	232.793	31.281	"ES2.5"	"AIR"	2.33224045730122	2.36883150380236	1.50894697982187
57.07	"ES2.5_AIR"	213.838	232.89	31.281	"ES2.5"	"AIR"	2.33211110072726	2.36901165388415	1.50894697982187
59.049	"ES2.5_AIR"	1271.527	8222.61	407.307	"ES2.5"	"AIR"	3.10466700580378	3.9150625059722	2.61098682551524
59.086	"ES2.5_AIR"	1270.691	8217.435	407.113	"ES2.5"	"AIR"	3.10438159771379	3.91478912464791	2.61078042897651
61.028	"ES2.5_AIR"	479.316	1212.612	439.15	"ES2.5"	"AIR"	2.68152705383857	3.0840798620338	2.6436007061923
61.065	"ES2.5_AIR"	479.123	1212.069	439.022	"ES2.5"	"AIR"	2.68135251108024	3.08388550446673	2.64347439066743
62.995	"ES2.5_AIR"	70.786	134.89	4.165	"ES2.5"	"AIR"	1.85603975461008	2.13318749864117	0.713070325855639
63.026	"ES2.5_AIR"	70.818	135.052	4.23	"ES2.5"	"AIR"	1.85623330665112	2.13370493040523	0.718501688867274
64.003	"ES2.5_AIR"	2.486	4.166	1.194	"ES2.5"	"AIR"	0.542327382773974	0.713154401837298	0.341236623238692
65.02	"ES2.5_AIR"	5.199	5.618	1.13	"ES2.5"	"AIR"	0.792321636351573	0.820726762823834	0.328379603438738
68.049	"ES2.5_AIR"	5.585	6.974	2.066	"ES2.5"	"AIR"	0.818555779297803	0.901676231326376	0.486572150518356
69.033	"ES2.5_AIR"	86.901	61.174	51.518	"ES2.5"	"AIR"	1.94399381582476	1.79360880885191	1.72030817885113
69.07	"ES2.5_AIR"	86.901	61.078	51.421	"ES2.5"	"AIR"	1.94399381582476	1.79293771657881	1.71950530143201
71.049	"ES2.5_AIR"	65.27	49.355	15.689	"ES2.5"	"AIR"	1.8213169705911	1.70204260030369	1.22243031466049
71.086	"ES2.5_AIR"	65.432	49.356	15.657	"ES2.5"	"AIR"	1.82237732749633	1.70205122487265	1.22159678574026
73.065	"ES2.5_AIR"	110.93	211.218	66.428	"ES2.5"	"AIR"	2.04894650376049	2.32678221730867	1.82884027814252
75.044	"ES2.5_AIR"	85.864	116.062	32.533	"ES2.5"	"AIR"	1.9388398243116	2.06841593974693	1.52547240893623
75.068	"ES2.5_AIR"	85.832	115.997	32.469	"ES2.5"	"AIR"	1.9386798042354	2.06817472584745	1.52464273652958
77.06	"ES2.5_AIR"	48.518	48.524	7.491	"ES2.5"	"AIR"	1.69476309549299	1.69481571492504	0.92895884088083
78.046	"ES2.5_AIR"	7.557	6.976	2.034	"ES2.5"	"AIR"	0.932321531989293	0.901785145303599	0.482015576450712
79.054	"ES2.5_AIR"	22.24	24.758	14.59	"ES2.5"	"AIR"	1.36623612371829	1.41091213886308	1.19284611518884
80.049	"ES2.5_AIR"	3.713	3.551	2.163	"ES2.5"	"AIR"	0.673297439759636	0.658106835506393	0.500099191915723
81.07	"ES2.5_AIR"	41.092	60.134	23.758	"ES2.5"	"AIR"	1.62419956172635	1.78628281262431	1.39371555860147
